0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
-0.00006597,0.00002645,-0.00002650,0.00328592,0.00140082,-0.00249263
-0.00016277,0.00008858,-0.00002096,-0.00909549,-0.00551438,-0.00704277
-0.00003651,0.00009974,-0.00009390,-0.00748346,0.00171811,-0.00230144
-0.00008454,0.00008017,-0.00008354,0.00345215,-0.01268079,-0.00185414
-0.00009673,0.00014153,0.00003729,-0.00219197,-0.00608085,0.00254612
-0.00005112,0.00017790,0.00000715,-0.01709901,-0.00804690,-0.00422097
0.00005604,0.00002878,-0.00002171,-0.00902127,-0.01213764,0.00524444
-0.00007082,0.00003808,0.00012725,-0.01322551,-0.01956802,0.00783718
-0.00003051,-0.00004397,0.00001592,-0.00727113,0.00644581,0.00083344
-0.00002603,-0.00013618,0.00001884,-0.02026948,0.00611286,0.00004427
0.00009989,-0.00000741,0.00004488,0.00193549,0.00939307,0.00871896
-0.00001088,0.00006303,0.00006378,0.00752655,0.01442626,0.00201940
0.00016967,0.00003367,0.00001702,0.00916971,0.01265036,-0.00416208
0.00015362,-0.00004245,0.00012702,0.00034880,0.00631881,0.00612606
-0.00000156,0.00007611,0.00007513,0.01098993,-0.00332514,0.00797690
-0.00009202,-0.00015522,-0.00009294,0.00526980,-0.00136831,0.00179595
0.00012572,-0.00008048,-0.00002827,0.00749065,0.00327476,-0.00341532
-0.00003883,0.00001446,-0.00005093,-0.00209962,0.00093440,0.00220514
-0.00020711,0.00029769,-0.00017507,0.00348302,0.00922861,-0.00129551
-0.00009149,0.00018641,0.00004275,0.00837362,0.01697498,-0.01178880
0.00009519,0.00020028,0.00003695,-0.00855891,0.00047506,-0.00541320
-0.00003706,-0.00002140,0.00005696,-0.01817365,0.00963569,0.00587527
-0.00005779,-0.00017984,-0.00002134,0.01374147,0.00603223,-0.00526193
0.00012513,-0.00029025,0.00010809,0.00156259,-0.00953692,-0.00513852
0.00020125,-0.00024698,-0.00020875,0.00184481,-0.01487940,0.00312483
-0.00006938,-0.00016643,0.00000860,0.01619658,-0.00081207,-0.00024538
-0.00017035,0.00007675,-0.00008125,0.01229990,-0.01511240,-0.01191562
-0.00001723,0.00017676,-0.00009608,-0.00769043,0.00083778,-0.00171644
-0.00003971,0.00014392,-0.00007081,0.00320342,-0.00785970,-0.00019308
-0.00006316,0.00017151,0.00008703,-0.00229440,-0.00491655,0.00076794
-0.00003575,0.00012955,-0.00002198,-0.01605788,-0.00673282,-0.00561384
0.00009511,-0.00007860,-0.00000065,-0.00494659,-0.01199375,0.00713509
-0.00009652,-0.00006226,0.00012399,-0.01143143,-0.01879119,0.00695606
-0.00004792,-0.00010451,0.00000925,-0.00692003,0.00359992,0.00228509
-0.00002939,-0.00016844,-0.00001625,-0.02255813,0.00765595,0.00042547
0.00008287,0.00003888,0.00008078,0.00389996,0.00730608,0.00946883
-0.00005846,0.00016864,0.00002881,0.00190707,0.01298965,0.00123428
0.00020679,0.00013124,0.00002515,0.00707215,0.00908569,-0.00258245
0.00015265,0.00004414,0.00015509,-0.00469504,0.00310810,0.00521104
-0.00003329,0.00011194,0.00008458,0.01504118,-0.00569677,0.00811779
-0.00008366,-0.00020600,-0.00008462,0.00527028,-0.00075484,0.00105817
0.00013593,-0.00019319,-0.00002163,0.00963460,0.00416130,-0.00395085
-0.00003864,-0.00011045,-0.00005276,-0.00233338,-0.00007354,0.00091378
-0.00022069,0.00017113,-0.00021035,0.00724194,0.00882714,-0.00151884
-0.00007871,0.00013569,0.00007661,0.00630186,0.01720425,-0.01127973
0.00007518,0.00023832,0.00002419,-0.00964285,0.00029847,-0.00439572
-0.00002340,0.00009665,0.00006602,-0.02074035,0.00933171,0.00714389
-0.00007245,-0.00003691,0.00001537,0.01342151,0.00748380,-0.00400679
0.00012115,-0.00018791,0.00012473,-0.00137879,-0.01095067,-0.00397224
0.00020058,-0.00022159,-0.00022711,0.00589432,-0.01560729,0.00201265
-0.00009376,-0.00018729,0.00000415,0.01685452,-0.00255973,-0.00195254
-0.00015496,0.00002442,-0.00010786,0.01322486,-0.01294525,-0.01096945
0.00002764,0.00005960,-0.00010238,-0.00472030,0.00358714,-0.00087262
-0.00003736,0.00007341,-0.00004345,0.00342602,-0.00572289,-0.00134091
-0.00008759,0.00014915,0.00010994,-0.00673636,-0.00590808,-0.00071201
-0.00000342,0.00012438,-0.00001461,-0.01537040,-0.00299259,-0.00544361
0.00012355,-0.00007542,0.00007554,-0.00424656,-0.01157118,0.00643613
-0.00013916,0.00000354,0.00012111,-0.01249489,-0.02094959,0.00698808
-0.00002921,-0.00007817,-0.00003715,-0.00506776,0.00310674,-0.00021026
0.00000084,-0.00016430,-0.00002411,-0.01942369,0.00926005,0.00191405
0.00009098,0.00003770,0.00007179,0.00379012,0.00600529,0.00945801
-0.00010091,0.00017963,0.00000570,0.00416012,0.01162370,-0.00035877
0.00018128,0.00011532,0.00003472,0.00725606,0.01191064,-0.00311431
0.00014470,0.00006654,0.00019069,-0.00284242,0.00548925,0.00679627
-0.00005071,0.00013984,0.00008823,0.01729541,-0.00607628,0.00713866
-0.00010197,-0.00017612,-0.00008352,0.00857485,0.00091279,0.00079225
0.00016139,-0.00021718,-0.00001461,0.00880837,0.00821913,-0.00055151
-0.00001689,-0.00012630,-0.00008143,-0.00419868,-0.00014920,0.00006320
-0.00017114,0.00009182,-0.00023564,0.00299666,0.00797219,-0.00255677
-0.00005227,0.00007542,0.00007739,0.00226812,0.02029159,-0.00996538
0.00009124,0.00018885,0.00002608,-0.01675347,-0.00322935,-0.00284181
-0.00003136,0.00007355,0.00005192,-0.02151021,0.00604161,0.00428789
-0.00005293,-0.00002286,0.00008600,-0.00766496,0.01572021,0.00022668
0.00010173,-0.00011603,0.00014608,-0.00942582,0.00142446,0.00411653
